OpenDSS Value (p.u.),Bus
0.9892784391001892,p17udm56715
0.9892793721734092,p17ulv57407
0.9892869531797277,p17ulv71662
0.9893151189124599,p17udm70038
0.9893211802813591,p17udt15125lv
0.9893253400040432,p17ulv54070
0.989325747595426,p17ulv34578
0.9893426330635493,p17ulv58035
0.9893467982493325,p17udm5386
0.9893638002890579,p17ulv71716
0.9893658861875634,p17ulv57712
0.9893664423775743,p17udm56974
0.9893921552115341,p17ulv57805
0.9894168206790066,p17ulv57156
0.9894249047862089,p17ulv57169
0.9894822955729677,p17ulv57555
0.9894828987788442,p17ulv71725
0.9894919388906056,p17ulv58070
0.9895146644999098,p17udm56520
0.9895516996012579,p17ulv67507
0.9895735828947485,p17udm57120
0.9895736580739565,p17ulv57142
0.989591238737355,p17udm56948
0.9895928298864722,p17ulv37825
0.9896015822945856,p17ulv57730
0.9896116851453304,p17ulv67522
0.9896171753105053,p17udm65787
0.9896207816544612,p17ulv57471
0.9896370806524946,p17udt17450lv
0.9896427516825067,p17ulv57631
0.9896593147854091,p17ulv57400
0.9896647476847086,p17ulv65792
0.9896700995919983,p17udt15083lv
0.9896793855100103,p17ulv57842
0.9896879725636285,p17ulv71800
0.9897098484713729,p17ulv71681
0.9897276398151627,p17ulv58185
0.989733238600313,p17udm56527
0.9897413420621958,p17udt15033lv
0.9897560818362839,p17ulv57274
0.9897607683565379,p17udm56973
0.9897772263171181,p17udt15027lv
0.9897862030994334,p17ulv71707
0.9897911229478586,p17ulv39665
0.9898041911394748,p17udm56519
0.9898047391016326,p17ulv58226
0.9898131510349416,p17udm56595
0.9898219998008295,p17ulv67487
0.9898329804282682,p17ulv66129
0.9898596785477491,p17ulv54788
0.9898630985627547,p17udm56597
0.9898673708004385,p17udm56972
0.9898677560050773,p17ulv57204
0.9898722077115651,p17ulv71654
0.9898777317891925,p17ulv71744
0.9899052689906929,p17ulv39910
0.9899269651162652,p17ulv71773
0.9899405550823102,p17udm69925
0.9899417481636112,p17udm64539
0.9899577252781593,p17udm34186
0.9899708215225882,p17ulv67460
0.989978924168156,p17ulv66127
0.98999180936789,p17ulv57213
0.9899959638920336,p17ulv58243
0.9900109873713514,p17ulv67509
0.9900223018607797,p17udt15010lv
0.9900233020715059,p17ulv20778
0.9900267415367492,p17ulv15937
0.9900391181380841,p17udt15169lv
0.9900491790223236,p17ulv37803
0.9900571056379543,p17udm53713
0.9900867701536644,p17udm64777
0.9901031742287418,p17udm69947
0.9901041277369023,p17udm57117
0.9901134787744992,p17udm69907
0.9901358641904374,p17ulv34586
0.9901754659870263,p17udm35208
0.9902121117489255,p17ulv67506
0.990229849530764,p17ulv71647
0.9902313132352907,p17ulv71878
0.9902361565278543,p17ulv57975
0.9902512673620438,p17ulv57492
0.9902696409267353,p17udm65793
0.990283605953398,p17ulv67345
0.9903227835219321,p17ulv57454
0.990332690992499,p17udt15145lv
0.9903360620797996,p17ulv57883
0.990342741503543,p17udm65931
0.9903644086204599,p17ulv57262
0.9903900206682872,p17udm56958
0.9903942429677567,p17udm54266
0.9903954895942754,p17ulv58025
0.9904052120370639,p17udt15105lv
0.9904204207221438,p17udt15026lv
0.9904248838759058,p17ulv67375
0.990445538963157,p17udm38547
0.9904482208363175,p17udm64540
0.9904550350668592,p17ulv67434
0.9904569222153234,p17udm56717
0.990464096057277,p17udm38119
0.9904652138704141,p17udt15176lv
0.9904713795151515,p17udm69929
0.9904845568982507,p17ulv67550
0.9905030875232577,p17ulv57649
0.9905287606103081,p17ulv67556
0.9905347514948111,p17udm69904
0.9905517195821008,p17ulv57845
0.9905567991534002,p17udm39845
0.9905697380667162,p17udm65863
0.9905749370842896,p17ulv67471
0.9905782233587334,p17udt17441lv
0.9906127794429538,p17ulv57440
0.9906165437539028,p17ulv57634
0.9906269924118878,p17ulv67519
0.9906284979740694,p17ulv37491
0.9906799720460623,p17ulv67457
0.9906947308800863,p17ulv57228
0.9907289139704424,p17ulv15923
0.9907379028685304,p17ulv57144
0.9907638197862196,p17ulv57784
0.9907665463187532,p17ulv54758
0.9907770306790012,p17ulv57293
0.9907828310811032,p17ulv54576
0.9907843430316656,p17udm69902
0.9908385129892063,p17ulv71701
0.9908549255035344,p17udm69948
0.9908798054849238,p17udt15069lv
0.9908861158000964,p17ulv34478
0.9908916428279801,p17ulv13960
0.990898412753054,p17udm54303
0.9909155866378848,p17ulv54753
0.9909216302973373,p17udm38545
0.990924916188261,p17ulv57201
0.9909513159036543,p17udm64541
0.9909529401522402,p17ulv39730
0.9909679679193852,p17ulv57238
0.9909825067357719,p17udm57009
0.9909865526282353,p17udm53747
0.9909951795516669,p17ulv54578
0.9910181794833757,p17ulv57566
0.9910226407544077,p17udm56714
0.9910238607768267,p17ulv54095
0.9910452945603475,p17udm56874
0.9910496985158315,p17udm65791
0.9910984915641008,p17ulv57272
0.9911016680437372,p17ulv54773
0.9911178740989341,p17ulv9296
0.9911317702272472,p17ulv20819
0.9911508514442602,p17udm5393
0.991156763515118,p17udm54306
0.9911803266124407,p17udm57037
0.9911933915223128,p17udm65789
0.9912056131235673,p17ulv57486
0.9912067004466729,p17ulv38107
0.9912215652064214,p17udm65798
0.9912384687031544,p17ulv71766
0.9912408066814788,p17ulv67426
0.9912689383666035,p17udm65872
0.99127318148585,p17ulv39827
0.9912784092649385,p17ulv57728
0.9912867149446041,p17ulv54067
0.9912935392553379,p17ulv67410
0.9913128433574179,p17ulv71802
0.9913144615981906,p17ulv13879
0.9913186129445095,p17ulv57376
0.9913211795512524,p17udm70043
0.9913409536369173,p17ulv71709
0.9913610858438697,p17udm56525
0.9913932260968334,p17ulv71717
0.9913957038726695,p17udm53745
0.9914083809055265,p17udm64883
0.9914104936094843,p17udm70039
0.9914154067353615,p17udm69953
0.9914205243839733,p17udm65862
0.9914524173187498,p17udm69990
0.9914733518340815,p17udm64776
0.9914741669442428,p17ulv54701
0.9914922229843434,p17ulv57467
0.9914923159982286,p17udm64885
0.991498328189216,p17ulv20570
0.9915257316236397,p17udm56956
0.9915281129346425,p17ulv54568
0.9915491747807705,p17ulv71690
0.9915519243362396,p17udm13698
0.991559395077666,p17ulv67538
0.9915597692365928,p17udm56718
0.9915685108105907,p17ulv37794
0.9915735495576339,p17ulv57597
0.9915852273909316,p17ulv57466
0.9915897353381351,p17ulv57636
0.9915898721308689,p17udm56716
0.9915913244083823,p17ulv67358
0.9915929964365118,p17udm53724
0.9916094013033817,p17udm54305
0.9916121712330552,p17ulv57635
0.9916125853728202,p17udm57289
0.991615563407859,p17ulv66246
0.9916193326165863,p17ulv67380
0.9916242019114361,p17ulv71923
0.991634349387321,p17ulv54116
0.9916425861417643,p17udt15047lv
0.9916655521181866,p17udm14898
0.991701929411399,p17ulv57383
0.9917090741588217,p17ulv58013
0.9917115863195046,p17ulv67408
0.9917118562926437,p17ulv67474
0.9917195439997909,p17udt17440lv
0.9917328909025522,p17ulv54768
0.9917401018280595,p17ulv37535
0.9918331339466011,p17ulv54096
0.9918800950784294,p17ulv57570
0.9918830887693304,p17udm69983
0.9918918747610395,p17ulv71648
0.9919107420392366,p17ulv71777
0.9919111860200971,p17udm65860
0.9919190634692977,p17udm57007
0.9919216351258516,p17udm56772
0.9919276265244196,p17ulv25049
0.9919367954379011,p17ulv57444
0.9919497153174348,p17ulv54054
0.9919596803693471,p17udm53749
0.9919619483958368,p17ulv67430
0.9919657856245085,p17udm56820
0.991966379899363,p17udm56496
0.9919688188099987,p17ulv57489
0.9919767950927323,p17ulv57427
0.9919799488322814,p17ulv37611
0.9919823493605557,p17ulv71856
0.9919883871538102,p17ulv57180
0.9919910457003764,p17udm35353
0.9920019905209523,p17ulv71854
0.9920029233186887,p17ulv65810
0.9920063196379604,p17udm56883
0.9920158213905661,p17ulv57415
0.9920220948893593,p17ulv66049
0.9920396858786833,p17ulv34662
0.9920482448903264,p17ulv57332
0.9920602016895197,p17ulv57580
0.9921036285389155,p17udm65932
0.9921049967661961,p17ulv24699
0.992112234002133,p17ulv57268
0.9921176581435325,p17ulv39462
0.9921210924498066,p17ulv65769
0.9921223443405958,p17udm37138
0.9921229501122295,p17ulv66251
0.9921355487981345,p17ulv57158
0.9921645421043941,p17udm70008
0.9921855105758035,p17udm56535
0.9922065514105611,p17udm56803
0.9922159504978539,p17udm64881
0.992221553859215,p17ulv71852
0.9922230346978778,p17ulv65965
0.992226317219565,p17ulv5883
0.9922391550635254,p17ulv54107
0.9922560045176642,p17udm70016
0.9922582254595105,p17udm38549
0.99227135256053,p17udm70006
0.9922930959407112,p17udm54263
0.9923018289567924,p17ulv71745
0.9923039870106283,p17ulv71850
0.9923053418374109,p17ulv71703
0.9923231656921883,p17ulv71880
0.9923236397136492,p17ulv71882
0.9923245802572469,p17udm56536
0.9923353438414461,p17ulv67544
0.9923474456070112,p17ulv34450
0.9923504036062605,p17ulv57692
0.992377043906536,p17ulv57520
0.9923841986684996,p17udm70042
0.9923964158862507,p17ulv57298
0.992403982506806,p17ulv57391
0.9924078515639407,p17ulv37631
0.992423126942212,p17udt14351lv
0.9924378815354473,p17ulv57500
0.9924382683636642,p17udm69950
0.9924471083509453,p17ulv54594
0.9924488353903989,p17ulv57478
0.9924581889918334,p17ulv57637
0.9924654816287678,p17ulv54551
0.992479384838399,p17ulv71833
0.9924870366077589,p17udt14341lv
0.9924879460143161,p17ulv6795
0.9924980260480443,p17ulv54108
0.9925026595215877,p17udt18489lv
0.9925056724993485,p17ulv67475
0.9925059598860395,p17udm56793
0.9925100666240131,p17ulv57680
0.9925142611556672,p17udm25564
0.9925276164935941,p17udt14198lv
0.9925282362287199,p17ulv71694
0.9925298079016441,p17ulv65621
0.9925311385212433,p17udm64242
0.9925334131270689,p17ulv54064
0.9925485011898645,p17udm35450
0.9925502723562223,p17udm57290
0.9925542635407129,p17ulv71793
0.9925557045413789,p17udt14184lv
0.99256036363215,p17ulv71776
0.992579699710011,p17udm70015
0.9925800341307652,p17udm69949
0.9925971621954203,p17udm65847
0.9926035202801307,p17ulv29295
0.9926045166971846,p17udm64652
0.9926055156927329,p17udm65861
0.9926185900370921,p17ulv71897
0.9926353364094884,p17ulv71904
0.9926391800201972,p17udm21716
0.9926491023661024,p17ulv34352
0.9926556928274213,p17ulv71827
0.9926636275711193,p17ulv58060
0.9926731147183778,p17ulv57702
0.9926747092184194,p17ulv57726
0.9926759520606663,p17ulv66222
0.9926859282186639,p17ulv71841
0.9926861405502023,p17ulv25004
0.9926890032643584,p17ulv57685
0.99270558561342,p17udm69910
0.9927101112877337,p17ulv66177
0.9927112510429741,p17ulv57256
0.9927184138898705,p17ulv57501
0.992718712599931,p17ulv54061
0.9927197818932869,p17ulv71860
0.9927247968172651,p17ulv57507
0.9927293423896659,p17udm57017
0.9927449495409768,p17ulv57700
0.9927469532820099,p17ulv57689
0.9927525941032326,p17ulv66211
0.9927669168361977,p17ulv71874
0.9927818390542832,p17udt15099lv
0.992784294773931,p17udm64542
0.9928097878445724,p17ulv57593
0.9928118638576919,p17udm56800
0.9928224494507047,p17ulv57353
0.9928295220487547,p17udm56806
0.9928384621577859,p17ulv67488
0.992849990264095,p17udm69992
0.9928590109864242,p17ulv58148
0.992859767419694,p17ulv71857
0.9928627004381158,p17ulv54704
0.9928635251217,p17ulv65707
0.9928669104677766,p17ulv34710
0.9928683672275274,p17ulv37581
0.9928726570838036,p17udm70110
0.992883561088383,p17udm53720
0.9928858868798313,p17ulv57716
0.9928895269499785,p17udm56557
0.9928899691523045,p17udm56792
0.9929127291098082,p17ulv67367
0.9929166785308986,p17ulv57688
0.9929208350378778,p17ulv20642
0.9929265048418341,p17ulv57556
0.9929389716284098,p17ulv54109
0.992948193931793,p17ulv67456
0.9929590457086639,p17ulv57423
0.9929609413798952,p17udm69903
0.9929626426725892,p17ulv67536
0.9929691696600798,p17ulv71890
0.9929695242742551,p17ulv12204
0.9929701587365909,p17ulv71842
0.9929798992751655,p17udm5389
0.9929949331456899,p17ulv65755
0.9930146446675661,p17ulv54546
0.9930167613908824,p17udm56882
0.9930225662326454,p17udm56809
0.9930232357787385,p17udm54337
0.9930265357263478,p17ulv71910
0.9930339223372213,p17udm57002
0.9930369697216228,p17ulv57780
0.9930383474678381,p17udm53770
0.9930422702594188,p17ulv34559
0.9930424970255828,p17udt15127lv
0.9930567456060088,p17ulv57513
0.9930570454743264,p17ulv71907
0.9930636745380186,p17udt18515lv
0.993068505925599,p17ulv33452
0.9930697578300907,p17ulv71749
0.9930771585035971,p17udm21477
0.9930896593257428,p17udm65796
0.9930919375253113,p17ulv67502
0.9930960549472464,p17udm23430
0.9930969460796981,p17udm70109
0.9931040697325644,p17ulv32024
0.9931121892855999,p17udt18527lv
0.9931150778460789,p17ulv67513
0.9931155679544545,p17ulv57974
0.9931164866296778,p17ulv67469
0.9931175474139112,p17udm56556
0.9931187789381638,p17udm64467
0.9931274269321392,p17ulv54066
0.9931314758251749,p17udm64241
0.9931451078816236,p17ulv67468
0.9931461698358746,p17udm54336
0.9931627897303217,p17ulv57533
0.993176197363602,p17udt15081lv
0.9931788997676483,p17udm35202
0.9931796743991748,p17ulv71899
0.9931812799626056,p17udm70018
0.9931824985225121,p17ulv57622
0.993185211044207,p17ulv71679
0.993187467982958,p17ulv54053
0.9931875634459686,p17ulv67414
0.9931936066008404,p17udm70010
0.9931953525700898,p17ulv54082
0.9931965264193934,p17ulv54113
0.9931992774359131,p17ulv54114
0.9932026465453516,p17ulv71924
0.9932088598339662,p17ulv71780
0.9932164178449376,p17udm56662
0.9932176427368984,p17udm65896
0.9932289372583403,p17ulv67420
0.9932300272048028,p17ulv13915
0.9932362010588822,p17udm64882
0.993245092523398,p17ulv36724
0.993246626415337,p17udt18488lv
0.9932495426868699,p17ulv57639
0.993250397792156,p17ulv71671
0.9932522740942895,p17udt18506lv
0.9932640053109095,p17ulv54697
0.9932661360435021,p17udm38139
0.9932670702076022,p17udt18548lv
0.9932682218476752,p17ulv66025
0.993268474526017,p17udt17472lv
0.9932741590261916,p17udt18509lv
0.993277963812994,p17ulv65862
0.9932858013153666,p17ulv65618
0.9932883607785685,p17udm35289
0.9932896873666313,p17ulv67445
0.9932923702212046,p17udm53725
0.9932928781537795,p17udm56805
0.9932962520008035,p17udm70071
0.9933000105958587,p17udt15012lv
0.9933090468675003,p17udt17442lv
0.9933256739783015,p17ulv65844
0.9933258598381942,p17ulv65838
0.9933300129217885,p17ulv71792
0.9933491779450224,p17ulv54077
0.9933493301511587,p17ulv57939
0.9933510340741749,p17ulv71715
0.9933551191106951,p17ulv57339
0.9933605940983741,p17ulv54081
0.9933619702958713,p17ulv57441
0.9933797863244092,p17ulv34523
0.9933842205594041,p17ulv67359
0.9933921912931187,p17udt15178lv
0.9933931241798987,p17udm56513
0.9933950959676116,p17ulv71819
0.9933971594228737,p17ulv71803
0.9934035865167639,p17ulv67525
0.9934204450395541,p17ulv22440
0.9934254410627259,p17ulv20745
0.9934302315546926,p17ulv71915
0.9934384203436504,p17ulv65808
0.9934392673223011,p17ulv67339
0.993439303026757,p17udm56797
0.9934410524630868,p17udt14176lv
0.9934411320594068,p17udm56516
0.993452660213368,p17udm64767
0.9934681152955069,p17ulv57606
0.9934724971174103,p17ulv5212
0.9934939754438507,p17udm64778
0.9934946434831762,p17ulv57386
0.9934982101006067,p17ulv57150
0.9935131908001409,p17ulv58077
0.993519519753336,p17ulv57374
0.9935338559940999,p17ulv54541
0.9935473788447162,p17udm69984
0.9935487938486842,p17ulv34739
0.9935626007468268,p17ulv71771
0.9935649743176469,p17ulv71691
0.9935661026242992,p17ulv67348
0.9935683774895249,p17ulv65789
0.9935685373622051,p17ulv57227
0.9935798280887542,p17ulv71911
0.9935832736007804,p17ulv54825
0.9935872458262247,p17ulv57162
0.9935897508174178,p17udm70060
0.9935951703931617,p17ulv39446
0.993595583976995,p17udm65844
0.9935994304626181,p17ulv57241
0.9936030990463548,p17ulv57159
0.9936087763235726,p17ulv65693
0.9936090868692179,p17udm53774
0.993613618076062,p17ulv57364
0.993617281901056,p17ulv57893
0.9936257228187297,p17ulv57709
0.9936288640257331,p17ulv57445
0.9936308503277569,p17ulv54074
0.9936366498696283,p17udm64465
0.9936397460085462,p17udm57016
0.9936411676352876,p17udt18493lv
0.993644147710627,p17ulv57644
0.9936489984755617,p17udm69989
0.9936492105180335,p17ulv57739
0.9936492457563453,p17ulv66150
0.9936497685412808,p17ulv6350
0.9936518867601754,p17ulv66038
0.9936520148003809,p17ulv57413
0.9936577933013968,p17ulv67483
0.9936609658099106,p17ulv37813
0.993675691737816,p17ulv57710
0.9936808875180179,p17ulv67478
0.9936854032536883,p17ulv71868
0.9937056362250885,p17ulv66022
0.993710373526403,p17udm64751
0.9937119099549436,p17ulv54079
0.9937233979506117,p17udm35448
0.9937336091030456,p17udm70046
0.9937361136194356,p17ulv65689
0.9937368066124519,p17udm56879
0.9937368250029686,p17udm53763
0.9937427662416499,p17ulv71832
0.993746036769213,p17udm64775
0.9937460469803697,p17ulv65654
0.9937492088252595,p17udm56775
0.9937512719736126,p17udt17461lv
0.9937591733846153,p17udt18501lv
0.9937640684323348,p17ulv57703
0.9937707808672301,p17udm56789
0.9937837126732387,p17udt18481lv
0.9937881789383987,p17ulv67377
0.9937982895682365,p17ulv34422
0.993798661463964,p17ulv34611
0.9937990654892522,p17ulv54644
0.9938028771259619,p17udm54247
0.9938080265144338,p17ulv37373
0.9938081847234574,p17ulv34385
0.9938320637410778,p17ulv57677
0.9938411708192221,p17udt17463lv
0.9938453802405034,p17udm64654
0.9938465085134187,p17ulv67481
0.9938633732646067,p17udm56986
0.9938641232904799,p17ulv66189
0.9938663633349688,p17udm56511
0.9938716529891498,p17udt15117lv
0.9938728051670251,p17ulv57355
0.9938763597098983,p17udm56988
0.9938827108190895,p17ulv65835
0.9938852876345623,p17ulv66034
0.9938853574834257,p17ulv39573
0.9938896423822328,p17ulv20179
0.993890326329003,p17ulv22420
0.9938928908136198,p17ulv54101
0.9938969654847554,p17ulv71789
0.9939009667933336,p17ulv32051
0.9939030287998591,p17ulv38167
0.9939031467325606,p17ulv57860
0.993909184384957,p17udm56989
0.993923664202007,p17ulv57696
0.9939275758006568,p17udm64227
0.9939291989828626,p17ulv67431
0.9939379071652561,p17ulv67392
0.9939479085442695,p17udm64464
0.9939497196048572,p17ulv57405
0.9939504983405147,p17udm5483
0.9939532096853494,p17udt17467lv
0.9939545566327734,p17udm65838
0.993954708656301,p17ulv20795
0.9939713122273917,p17udm65843
0.9939734667344022,p17ulv57663
0.9939752831788862,p17udm23401
0.9939757155942897,p17udm56739
0.9939795967428242,p17ulv71655
0.9939825625884671,p17udm56621
0.9939878085610342,p17udt15173
0.9939878092148021,p17udt15173-p17udt15176x
0.9939900270733337,p17udm70059
0.9939937297865609,p17ulv57347
0.9939948436637531,p17ulv54105
0.9939980082729228,p17udt14177lv
0.9939994836900824,p17udt15173-p17udt15176xx
0.9939994843427176,p17udt15176
0.9939994851095294,p17udt15135-p17udt15176xx
0.9940021708141119,p17udt15145
0.9940021710865594,p17udt15145-p17udt15204x
0.9940087188417026,p17ulv57278
0.994009419497905,p17ulv34573
0.9940138652189999,p17udm64862
0.9940147831818286,p17udt15145-p17udt15204xx
0.9940147834513285,p17udt15204
0.9940147841467861,p17udt15135-p17udt15204xx
0.9940189321485573,p17ulv57647
0.9940208081389281,p17ulv67446
0.9940212062651295,p17udm54158
0.9940217793941345,p17udm70009
0.9940365569853025,p17udm64462
0.9940377832486973,p17ulv71807
0.9940387752062599,p17ulv67363
0.9940405475557015,p17udt15135-p17udt15176x
0.9940405476260188,p17udt15135-p17udt15204x
0.994040548319118,p17udt15135
0.9940405500386204,p17udt15096-p17udt15135xx
0.9940416160386193,p17ulv39755
0.9940453463046711,p17ulv57254
0.9940460643063252,p17ulv36715
0.9940467970063898,p17ulv67400
0.9940490014239689,p17ulv34545
0.9940572416448867,p17ulv45388
0.994070455469229,p17ulv54094
0.9940715776450519,p17udm64470
0.9940718548035277,p17ulv38127
0.9940734743389696,p17udt15066lv
0.994074554895396,p17ulv66221
0.9940788426233411,p17udm56514
0.9940819572492546,p17udm56756
0.9940841957453136,p17udm38550
0.9940929201535321,p17ulv54062
0.994094953190107,p17ulv57187
0.9940971907129343,p17ulv57325
0.9941006357122919,p17udm57036
0.9941059358445825,p17udt14181lv
0.9941090482779142,p17ulv34719
0.9941115030701508,p17udt15064lv
